re_type,adv_bed,adv_bath,adv_park,pool,balcony,leisure,secondfloor,adv_size,district,adv_sale
house,4.0,3.0,4.0,False,False,False,False,217.0,Barro Vermelho,750000
house,3.0,3.0,4.0,False,False,False,False,200.0,Neopolis,430000
house,3.0,4.0,2.0,False,False,False,False,180.0,Candelaria,480000
house,4.0,6.0,4.0,False,False,False,False,375.0,Cidade Verde,1480000
house,2.0,1.0,1.0,False,False,False,False,40.0,Lagoa Nova,180000
house,3.0,2.0,4.0,False,False,False,False,220.0,Morro Branco,380000
house,4.0,6.0,1.0,False,False,False,False,350.0,Morro Branco,1200000
house,4.0,7.0,5.0,False,False,False,False,450.0,Cidade Jardim,1300000
house,4.0,1.0,5.0,False,False,False,False,420.0,Candelaria,800000
house,2.0,1.0,1.0,False,False,False,False,105.0,Nossa Senhora da Apresentacao,80000
house,3.0,1.0,2.0,False,False,False,False,175.0,POTILANDIA,290000
house,3.0,4.0,4.0,False,False,False,False,220.0,Lagoa Nova,650000
house,4.0,2.0,3.0,False,False,False,False,200.0,POTILANDIA,380000
house,3.0,2.0,3.0,False,False,False,False,180.0,Pitimbu,350000
house,5.0,8.0,2.0,False,False,False,False,500.0,Ponta Negra,2600000
house,4.0,1.0,8.0,False,False,False,False,285.0,Morro Branco,800000
house,3.0,5.0,3.0,False,False,False,False,256.0,Neopolis,500000
