adv_address,adv_sale,adv_condofee,adv_bed,adv_bath,adv_park,adv_size,features,district,re_type
Lagoa Nova  Natal - RN,R$ 430000,NotFound,4,1,3,240,NotFound,Lagoa Nova,house
Rua Maria Josï¿½ Lira - Redinha  Natal - RN,R$ 300000,NotFound,4,4,10,300, Cozinha / Lavanderia ,Redinha,house
Cidade da Cidade da Esperanca  Natal - RN,R$ 180000,NotFound,4,2,5,100,NotFound,Cidade da Esperanca,house
Capim Macio  Natal - RN,R$ 495000,NotFound,4,5,3,240,NotFound,Capim Macio,house
POTILANDIA  Natal - RN,R$ 420000,NotFound,3,1,5,179,NotFound,POTILANDIA,house
Nova Descoberta  Natal - RN,R$ 280000,NotFound,3,3,5,210,NotFound,Nova Descoberta,house
Lagoa Seca  Natal - RN,R$ 320000,NotFound,4,3,3,130,NotFound,Lagoa Seca,house
Rua Coronel Luciano Saldanha  2923 - Capim Macio  Natal - RN,R$ 520000,NotFound,5,6,3,350, Cozinha / Lavanderia / Varanda / Sistema de alarme / TV a cabo / Escritï¿½rio / Area de servico ,Capim Macio,house
Candelï¿½ria  Natal - RN,R$ 690000,NotFound,3,3,3,314,NotFound,Candelaria,house
Lagoa Nova  Natal - RN,R$ 380000,NotFound,4,3,3,90, Ar-condicionado ,Lagoa Nova,house
Lagoa Nova  Natal - RN,R$ 650000,NotFound,4,4,4,220,NotFound,Lagoa Nova,house
Lagoa Nova  Natal - RN,R$ 450000,NotFound,3,5,2,240,NotFound,Lagoa Nova,house
Cidade Alta  Natal - RN,R$ 180000,NotFound,4,1,NotFound,NotFound,NotFound,Cidade Alta,house
Lagoa Nova  Natal - RN,R$ 530000,NotFound,3,4,8,250,NotFound,Lagoa Nova,house
Rua Missionï¿½rio Joel Carlson  1940 - Capim Macio  Natal - RN,R$ 500000,NotFound,3,1,4,280, Cozinha / Interfone / Lavanderia / Piscina / TV a cabo / Escritï¿½rio / Quintal / Area de servico ,Capim Macio,house
Cidade da Cidade da Esperanca  Natal - RN,R$ 200000,NotFound,4,3,2,170,NotFound,Cidade da Esperanca,house
Lagoa Nova  Natal - RN,R$ 520000,NotFound,4,1,3,220,NotFound,Lagoa Nova,house
Rua ï¿½nico Monteiro  2018 - Capim Macio  Natal - RN,R$ 480000,NotFound,3,3,4,181,NotFound,Capim Macio,house
Rua Boa Ventura  42 - Cidade da Cidade da Esperanca  Natal - RN,R$ 294000,NotFound,3,3,2,122, Ar-condicionado / Cozinha / Interfone / TV a cabo / Quintal / Area de servico ,Cidade da Esperanca,house
Lagoa Nova  Natal - RN,R$ 800000,NotFound,5,4,9,413,NotFound,Lagoa Nova,house
Candelï¿½ria  Natal - RN,R$ 850000,NotFound,3,1,4,194,NotFound,Candelaria,house
Candelï¿½ria  Natal - RN,R$ 1399000,NotFound,3,3,4,300,NotFound,Candelaria,house
Ponta Negra  Natal - RN,R$ 700000,NotFound,6,5,2,293, Piscina / Churrasqueira ,Ponta Negra,house
Lagoa Nova  Natal - RN,R$ 400000,NotFound,3,1,2,292,NotFound,Lagoa Nova,house
Potengi  Natal - RN,R$ 130000,NotFound,2,2,1,120,NotFound,Potengi,house
Potengi  Natal - RN,R$ 150000,NotFound,3,1,1,180,NotFound,Potengi,house
Rua General Diï¿½scoro Vale  332 - Capim Macio  Natal - RN,R$ 685000,NotFound,4,5,3,213, Ar-condicionado / Churrasqueira / Cozinha / Interfone / Piscina / Sistema de alarme / TV a cabo / Area de servico ,Capim Macio,house
Cidade Satelite  Natal - RN,R$ 350000,NotFound,4,4,3,200, Quintal / Varanda / Jardim / Area de servico ,Pitimbu,house
Capim Macio  Natal - RN,R$ 530000,NotFound,3,1,6,260,NotFound,Capim Macio,house
Pajucara  Natal - RN,R$ 210000,NotFound,3,2,2,120,NotFound,Pajucara,house
Capim Macio  Natal - RN,R$ 375000,NotFound,3,1,5,178,NotFound,Capim Macio,house
Candelï¿½ria  Natal - RN,R$ 330000,NotFound,3,1,2,NotFound,NotFound,Candelaria,house
Capim Macio  Natal - RN,R$ 600000,NotFound,4,6,4,209,NotFound,Capim Macio,house
Candelï¿½ria  Natal - RN,R$ 550000,NotFound,5,4,3,230,NotFound,Candelaria,house
Potengi  Natal - RN,R$ 200000,NotFound,3,3,4,165,NotFound,Potengi,house
Planalto  Natal - RN,R$ 210000,NotFound,3,2,1,75,NotFound,Planalto,house
Ponta Negra  Natal - RN,R$ 2500000,NotFound,5,2,NotFound,550, Churrasqueira / Piscina / Mais de um andar / Quintal / Jardim ,Ponta Negra,house
Tirol  Natal - RN,R$ 380000,NotFound,3,3,2,196,NotFound,Tirol,house
Cidade Jardim  Natal - RN,R$ 800000,NotFound,3,1,2,250,NotFound,Cidade Jardim,house
Rua Historiador Francisco Fausto de Souza  493 - Capim Macio  Natal - RN,R$ 380000,NotFound,4,6,3,210, Ar-condicionado / Cozinha / Lavanderia / Sistema de alarme / TV a cabo / Escritï¿½rio / Quintal / Area de servico ,Capim Macio,house
Lagoa Nova  Natal - RN,R$ 360000,NotFound,3,1,2,280,NotFound,Lagoa Nova,house
Neopolis  Natal - RN,R$ 500000,NotFound,4,6,4,320,NotFound,Neopolis,house
Ponta Negra  Natal - RN,R$ 650000,NotFound,3,3,4,353,NotFound,Ponta Negra,house
Lagoa Nova  Natal - RN,R$ 400000,NotFound,3,2,2,168,NotFound,Lagoa Nova,house
Capim Macio  Natal - RN,R$ 650000,NotFound,4,1,4,284,NotFound,Capim Macio,house
Capim Macio  Natal - RN,R$ 525000,NotFound,3,4,3,274,NotFound,Capim Macio,house
Candelï¿½ria  Natal - RN,R$ 650000,NotFound,5,6,4,290,NotFound,Candelaria,house
Capim Macio  Natal - RN,R$ 2500000,NotFound,4,6,5,380,NotFound,Capim Macio,house
Nossa Senhora da Apresentaï¿½ï¿½o  Natal - RN,R$ 110000,NotFound,2,2,1,130,NotFound,Nossa Senhora da Apresentacao,house
Lagoa Nova  Natal - RN,R$ 550000,NotFound,3,2,3,276,NotFound,Lagoa Nova,house
Lagoa Nova  Natal - RN,R$ 570000,NotFound,4,4,5,292,NotFound,Lagoa Nova,house
Capim Macio  Natal - RN,R$ 530000,NotFound,3,NotFound,NotFound,160, Area de servico / Cozinha / Quintal ,Capim Macio,house
Potengi  Natal - RN,R$ 300000,NotFound,3,2,3,220,NotFound,Potengi,house
Planalto  Natal - RN,R$ 210000,NotFound,2,2,2,75,NotFound,Planalto,house
Lagoa Nova  Natal - RN,R$ 450000,NotFound,3,1,2,170,NotFound,Lagoa Nova,house
Capim Macio  Natal - RN,R$ 600000,NotFound,3,1,5,220,NotFound,Capim Macio,house
Lagoa Nova  Natal - RN,R$ 450000,NotFound,4,1,5,362,NotFound,Lagoa Nova,house
Rua dos Pintassilgos  1628 - Pitimbu  Natal - RN,R$ 260000,NotFound,3,2,3,138, Cozinha / Area de servico ,Pitimbu,house
Lagoa Nova  Natal - RN,R$ 500000,NotFound,3,2,4,200,NotFound,Lagoa Nova,house
Lagoa Nova  Natal - RN,R$ 900000,NotFound,4,3,NotFound,1000,NotFound,Lagoa Nova,house
Rua Dona Maria Cï¿½mara  1888 - Capim Macio  Natal - RN,R$ 590000,NotFound,3,5,3,250, Ar-condicionado / Churrasqueira / Cozinha / Interfone / Lavanderia / Piscina / Varanda / Sistema de alarme / Area de servico ,Capim Macio,house
Ponta Negra  Natal - RN,R$ 650000,NotFound,3,3,2,234,NotFound,Ponta Negra,house
Capim Macio  Natal - RN,R$ 900000,NotFound,5,5,8,490,NotFound,Capim Macio,house
Capim Macio  Natal - RN,R$ 1200000,NotFound,3,4,3,267,NotFound,Capim Macio,house
Lagoa Nova  Natal - RN,R$ 440000,NotFound,3,NotFound,2,210, Area de servico / Cozinha / Lavanderia / Quintal ,Lagoa Nova,house
Candelï¿½ria  Natal - RN,R$ 310000,NotFound,3,4,3,140,NotFound,Candelaria,house
Lagoa Nova  Natal - RN,R$ 430000,NotFound,3,4,1,163,NotFound,Lagoa Nova,house
Rua Padre Estanislau  1791 - Candelï¿½ria  Natal - RN,R$ 600000,NotFound,4,3,3,365, Perto de vias de acesso / Proximo a transporte pï¿½blico / Proximo a escola / Proximo a hospitais / Proximo a shopping / Jardim / Quintal / Varanda / Depï¿½sito / Garagem / Cozinha / Lavanderia / Area de servico ,Candelaria,house
Rua Coronel Juventino Cabral  1755 - Tirol  Natal - RN,R$ 600000,NotFound,3,2,5,495, Cozinha / Quintal / Area de servico ,Tirol,house
Capim Macio  Natal - RN,R$ 450000,NotFound,3,3,6,255,NotFound,Capim Macio,house
Ponta Negra  Natal - RN,R$ 680000,NotFound,3,4,2,180,NotFound,Ponta Negra,house
Capim Macio  Natal - RN,R$ 400000,NotFound,3,5,6,180,NotFound,Capim Macio,house
Tirol  Natal - RN,R$ 599000,NotFound,4,1,3,200,NotFound,Tirol,house
Rua Cavalo Marinho  160 - Ponta Negra  Natal - RN,R$ 815000,NotFound,6,5,6,340, Churrasqueira / Cozinha / Interfone / Lavanderia / Piscina / Quintal ,Ponta Negra,house
Capim Macio  Natal - RN,R$ 680000,NotFound,4,6,NotFound,300,NotFound,Capim Macio,house
Neopolis  Natal - RN,R$ 500000,NotFound,5,5,5,480,NotFound,Neopolis,house
Lagoa Nova  Natal - RN,R$ 750000,NotFound,3,1,4,250,NotFound,Lagoa Nova,house
Avenida Joï¿½o Ferreira de Melo  3 - Capim Macio  Natal - RN,R$ 300000,NotFound,3,3,2,116, Cozinha / Interfone / Quintal / Area de servico ,Capim Macio,house
Neopolis  Natal - RN,R$ 510000,NotFound,4,1,3,225,NotFound,Neopolis,house
Neopolis  Natal - RN,R$ 300000,NotFound,2,2,1,110,NotFound,Neopolis,house
Capim Macio  Natal - RN,R$ 450000,NotFound,3,4,2,NotFound,NotFound,Capim Macio,house
Potengi  Natal - RN,R$ 290000,NotFound,3,2,3,200,NotFound,Potengi,house
Alecrim  Natal - RN,R$ 80000,NotFound,2,1,NotFound,102,NotFound,Alecrim,house
Lagoa Nova  Natal - RN,R$ 370000,NotFound,3,1,2,180,NotFound,Lagoa Nova,house
Lagoa Nova  Natal - RN,R$ 650000,NotFound,3,2,3,86,NotFound,Lagoa Nova,house
Lagoa Nova  Natal - RN,R$ 500000,NotFound,3,3,2,227,NotFound,Lagoa Nova,house
Lagoa Nova  Natal - RN,R$ 420000,NotFound,4,4,4,240,NotFound,Lagoa Nova,house
Lagoa Nova  Natal - RN,R$ 450000,NotFound,4,2,4,220,NotFound,Lagoa Nova,house
Lagoa Nova  Natal - RN,R$ 320000,NotFound,4,1,2,160,NotFound,Lagoa Nova,house
Ponta Negra  Natal - RN,R$ 1500000,NotFound,3,1,4,NotFound,NotFound,Ponta Negra,house
Candelï¿½ria  Natal - RN,R$ 600000,NotFound,4,3,3,264, Perto de vias de acesso / Proximo a transporte pï¿½blico / Proximo a hospitais / Proximo a escola ,Candelaria,house
Neopolis  Natal - RN,R$ 450000,NotFound,3,5,6,230,NotFound,Neopolis,house
Capim Macio  Natal - RN,R$ 595000,NotFound,3,5,4,254,NotFound,Capim Macio,house
Cidade Alta  Natal - RN,R$ 490000,NotFound,6,4,NotFound,328,NotFound,Cidade Alta,house
Tirol  Natal - RN,R$ 587000,NotFound,4,2,4,330,NotFound,Tirol,house
Ponta Negra  Natal - RN,R$ 520000,NotFound,3,3,3,250,NotFound,Ponta Negra,house
Cidade da Cidade da Esperanca  Natal - RN,R$ 230000,NotFound,3,2,1,170,NotFound,Cidade da Esperanca,house
Rua Jaguarari  2528 - Lagoa Nova  Natal - RN,R$ 450000,NotFound,3,3,4,219, Cozinha / Lavanderia / Escritï¿½rio / Quintal / Area de servico ,Lagoa Nova,house
Lagoa Nova  Natal - RN,R$ 270000,NotFound,2,4,NotFound,150,NotFound,Lagoa Nova,house
Candelï¿½ria  Natal - RN,R$ 350000,NotFound,4,3,2,160,NotFound,Candelaria,house
Lagoa Seca  Natal - RN,R$ 450000,NotFound,4,3,2,200,NotFound,Lagoa Seca,house
Cidade Satelite  Natal - RN,R$ 280000,NotFound,3,1,3,208,NotFound,Pitimbu,house
Lagoa Nova  Natal - RN,R$ 500000,NotFound,4,3,NotFound,246,NotFound,Lagoa Nova,house
Lagoa Nova  Natal - RN,R$ 700000,NotFound,4,5,5,685,NotFound,Lagoa Nova,house
Lagoa Nova  Natal - RN,R$ 550000,NotFound,4,6,5,315,NotFound,Lagoa Nova,house
Candelï¿½ria  Natal - RN,R$ 1600000,NotFound,4,6,10,500,NotFound,Candelaria,house
Ponta Negra  Natal - RN,R$ 550000,NotFound,4,1,3,210,NotFound,Ponta Negra,house
Capim Macio  Natal - RN,R$ 700000,NotFound,3,5,5,280,NotFound,Capim Macio,house
Capim Macio  Natal - RN,R$ 1100000,NotFound,4,5,4,330, Perto de vias de acesso / Proximo a hospitais / Proximo a escola ,Capim Macio,house
Candelï¿½ria  Natal - RN,R$ 300000,NotFound,3,1,2,179,NotFound,Candelaria,house
Ponta Negra  Natal - RN,R$ 350000,NotFound,3,2,4,180,NotFound,Ponta Negra,house
Cidade Satelite  Natal - RN,R$ 225000,NotFound,3,1,2,158,NotFound,Pitimbu,house
Ponta Negra  Natal - RN,R$ 2000000,NotFound,4,6,4,470,NotFound,Ponta Negra,house
Neopolis  Natal - RN,R$ 270000,NotFound,3,3,2,240,NotFound,Neopolis,house
San Vale  Natal - RN,R$ 580000,NotFound,3,4,2,223, Churrasqueira / Piscina / Mais de um andar / Interfone / Ar-condicionado / Varanda / Jardim / Area de servico ,San Vale,house
Petropolis  Natal - RN,R$ 400000,NotFound,3,3,3,193,NotFound,Petropolis,house
Capim Macio  Natal - RN,R$ 550000,NotFound,3,4,4,220,NotFound,Capim Macio,house
Lagoa Nova  Natal - RN,R$ 700000,NotFound,3,2,2,300,NotFound,Lagoa Nova,house
Alecrim  Natal - RN,R$ 500000,NotFound,3,1,5,100,NotFound,Alecrim,house
Neopolis  Natal - RN,R$ 240000,NotFound,3,2,2,220,NotFound,Neopolis,house
Lagoa Nova  Natal - RN,R$ 530000,NotFound,3,2,2,176,NotFound,Lagoa Nova,house
Lagoa Nova  Natal - RN,R$ 2000000,NotFound,3,1,NotFound,NotFound,NotFound,Lagoa Nova,house
Lagoa Nova  Natal - RN,R$ 780000,NotFound,3,2,4,372,NotFound,Lagoa Nova,house
Cidade Satelite  Natal - RN,R$ 275000,NotFound,3,1,4,228,NotFound,Pitimbu,house
Lagoa Nova  Natal - RN,R$ 500000,NotFound,3,1,1,90,NotFound,Lagoa Nova,house
Candelï¿½ria  Natal - RN,R$ 280000,NotFound,3,2,2,162,NotFound,Candelaria,house
Cidade Satelite  Natal - RN,R$ 300000,NotFound,4,1,5,258,NotFound,Pitimbu,house
Morro Branco  Natal - RN,R$ 280000,NotFound,3,1,2,157,NotFound,Morro Branco,house
Cidade Jardim  Natal - RN,R$ 600000,NotFound,4,1,NotFound,280,NotFound,Cidade Jardim,house
Capim Macio  Natal - RN,R$ 600000,NotFound,3,4,5,260,NotFound,Capim Macio,house
Candelï¿½ria  Natal - RN,R$ 1500000,NotFound,8,8,NotFound,670,NotFound,Candelaria,house
Lagoa Nova  Natal - RN,R$ 260000,NotFound,3,2,1,109,NotFound,Lagoa Nova,house
Lagoa Nova  Natal - RN,R$ 500000,NotFound,3,4,4,211,NotFound,Lagoa Nova,house
San Vale  Natal - RN,R$ 500000,NotFound,3,3,6,520,NotFound,San Vale,house
Capim Macio  Natal - RN,R$ 800000,NotFound,3,1,3,182, Ar-condicionado / Cozinha / Lavanderia / Quintal / Area de servico ,Capim Macio,house
Neopolis  Natal - RN,R$ 260000,NotFound,3,2,1,115,NotFound,Neopolis,house
Candelï¿½ria  Natal - RN,R$ 600000,NotFound,4,4,3,365, Perto de vias de acesso / Proximo a shopping / Proximo a transporte pï¿½blico / Proximo a escola / Proximo a hospitais / Depï¿½sito / Quintal ,Candelaria,house
Neopolis  Natal - RN,R$ 400000,NotFound,3,2,3,330,NotFound,Neopolis,house
Cidade Satelite  Natal - RN,R$ 350000,NotFound,3,1,4,236,NotFound,Pitimbu,house
Candelï¿½ria  Natal - RN,R$ 300000,NotFound,3,3,1,180,NotFound,Candelaria,house
Lagoa Nova  Natal - RN,R$ 350000,NotFound,3,3,2,199,NotFound,Lagoa Nova,house
Alecrim  Natal - RN,R$ 190000,NotFound,2,2,1,110,NotFound,Alecrim,house
Candelï¿½ria  Natal - RN,R$ 700000,NotFound,4,8,5,278,NotFound,Candelaria,house
Avenida Xavier da Silveira  1170 - Lagoa Nova  Natal - RN,R$ 1100000,NotFound,6,5,5,600, Cozinha / Interfone / Quintal / Area de servico ,Lagoa Nova,house
Neopolis  Natal - RN,R$ 360000,NotFound,3,3,3,143,NotFound,Neopolis,house
Lagoa Nova  Natal - RN,R$ 185000,NotFound,2,2,1,105,NotFound,Lagoa Nova,house
Candelï¿½ria  Natal - RN,R$ 1100000,NotFound,4,5,10,300,NotFound,Candelaria,house
Lagoa Nova  Natal - RN,R$ 400000,NotFound,3,4,2,215,NotFound,Lagoa Nova,house
Candelï¿½ria  Natal - RN,R$ 280000,NotFound,3,1,2,162,NotFound,Candelaria,house
Neopolis  Natal - RN,R$ 270000,NotFound,3,3,4,130,NotFound,Neopolis,house
Barro Vermelho  Natal - RN,R$ 500000,NotFound,3,1,1,120,NotFound,Barro Vermelho,house
San Vale  Natal - RN,R$ 3000000,NotFound,5,5,15,1000,NotFound,San Vale,house
Cidade Satelite  Natal - RN,R$ 360000,NotFound,3,2,2,197,NotFound,Pitimbu,house
Ponta Negra  Natal - RN,R$ 350000,NotFound,3,4,2,160,NotFound,Ponta Negra,house
Capim Macio  Natal - RN,R$ 500000,NotFound,NotFound,NotFound,1,157,NotFound,Capim Macio,house
Candelï¿½ria  Natal - RN,R$ 1300000,NotFound,4,7,3,500,NotFound,Candelaria,house
Potengi  Natal - RN,R$ 160000,NotFound,3,1,1,70,NotFound,Potengi,house
Cidade da Cidade da Esperanca  Natal - RN,R$ 280000,NotFound,3,3,2,153,NotFound,Cidade da Esperanca,house
Ponta Negra  Natal - RN,R$ 170000,NotFound,2,2,1,50,NotFound,Ponta Negra,house
Pajucara  Natal - RN,R$ 350000,NotFound,3,3,4,220,NotFound,Pajucara,house
Planalto  Natal - RN,R$ 135000,NotFound,2,1,1,70,NotFound,Planalto,house
Planalto  Natal - RN,R$ 150000,NotFound,2,1,2,150,NotFound,Planalto,house
Neopolis  Natal - RN,R$ 270000,NotFound,3,2,2,120,NotFound,Neopolis,house
Cidade Jardim  Natal - RN,R$ 1800000,NotFound,3,3,5,662,NotFound,Cidade Jardim,house
Capim Macio  Natal - RN,R$ 620000,NotFound,3,6,6,420,NotFound,Capim Macio,house
Candelï¿½ria  Natal - RN,R$ 100000,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,Candelaria,house
San Vale  Natal - RN,R$ 410000,NotFound,3,1,5,189,NotFound,San Vale,house
Rua Antï¿½nio Farache  1970 - Capim Macio  Natal - RN,R$ 1220000,NotFound,4,4,5,606, Churrasqueira / Cozinha / Interfone / Jardim / Lavanderia / Piscina / Quintal / Area de servico ,Capim Macio,house
Neopolis  Natal - RN,R$ 370000,NotFound,3,2,4,139,NotFound,Neopolis,house
Tirol  Natal - RN,R$ 2000000,NotFound,4,6,10,259,NotFound,Tirol,house
Ponta Negra  Natal - RN,R$ 390000,NotFound,3,2,2,110,NotFound,Ponta Negra,house
Lagoa Nova  Natal - RN,R$ 800000,NotFound,3,4,4,232,NotFound,Lagoa Nova,house
Candelï¿½ria  Natal - RN,R$ 280000,NotFound,3,3,2,200,NotFound,Candelaria,house
Lagoa Nova  Natal - RN,R$ 525000,NotFound,3,2,2,176,NotFound,Lagoa Nova,house
Tirol  Natal - RN,R$ 1000000,NotFound,3,2,10,104,NotFound,Tirol,house
Lagoa Nova  Natal - RN,R$ 750000,NotFound,4,3,3,300,NotFound,Lagoa Nova,house
Candelï¿½ria  Natal - RN,R$ 550000,NotFound,3,4,2,330,NotFound,Candelaria,house
Ponta Negra  Natal - RN,R$ 800000,NotFound,3,4,2,260,NotFound,Ponta Negra,house
Neopolis  Natal - RN,R$ 300000,NotFound,3,1,2,190,NotFound,Neopolis,house
Lagoa Nova  Natal - RN,R$ 240000,NotFound,2,1,1,120,NotFound,Lagoa Nova,house
Ponta Negra  Natal - RN,R$ 190000,NotFound,NotFound,1,1,34,NotFound,Ponta Negra,house
Cidade Alta  Natal - RN,R$ 490000,NotFound,6,4,NotFound,200,NotFound,Cidade Alta,house
Lagoa Nova  Natal - RN,R$ 450000,NotFound,3,3,2,220,NotFound,Lagoa Nova,house
Candelï¿½ria  Natal - RN,R$ 600000,NotFound,3,4,5,336,NotFound,Candelaria,house
Potengi  Natal - RN,R$ 160000,NotFound,3,2,1,250,NotFound,Potengi,house
Lagoa Nova  Natal - RN,R$ 390000,NotFound,3,1,3,213,NotFound,Lagoa Nova,house
Pitimbu  Natal - RN,R$ 1500000,NotFound,5,1,6,600,NotFound,Pitimbu,house
Lagoa Nova  Natal - RN,R$ 850000,NotFound,3,1,4,380,NotFound,Lagoa Nova,house
Rua Praia de Cabedelo  1805 - Ponta Negra  Natal - RN,R$ 400000,NotFound,2,1,4,338, Perto de vias de acesso / Proximo a transporte pï¿½blico / Proximo a escola / Proximo a hospitais / Quintal / Garagem / Lavanderia / Cozinha / Area de servico / Piscina ,Ponta Negra,house
Planalto  Natal - RN,R$ 130000,NotFound,2,1,1,80,NotFound,Planalto,house
Capim Macio  Natal - RN,R$ 750000,NotFound,5,2,NotFound,400,NotFound,Capim Macio,house
Candelï¿½ria  Natal - RN,R$ 530000,NotFound,4,3,3,350,NotFound,Candelaria,house
Neopolis  Natal - RN,R$ 580000,NotFound,5,7,2,500,NotFound,Neopolis,house
Alecrim  Natal - RN,R$ 270000,NotFound,3,3,1,110,NotFound,Alecrim,house
Ponta Negra  Natal - RN,R$ 350000,NotFound,3,3,3,260,NotFound,Ponta Negra,house
Rua Afonso Magalhï¿½es  619 - Ponta Negra  Natal - RN,R$ 320000,NotFound,3,2,4,126, Churrasqueira / Cozinha / Interfone / Lavanderia / Piscina / Sistema de alarme / TV a cabo / Quintal / Area de servico ,Ponta Negra,house
Planalto  Natal - RN,R$ 120000,NotFound,2,1,2,120,NotFound,Planalto,house
Tirol  Natal - RN,R$ 670000,NotFound,3,2,3,300,NotFound,Tirol,house
Capim Macio  Natal - RN,R$ 850000,NotFound,4,5,8,350,NotFound,Capim Macio,house
Ponta Negra  Natal - RN,R$ 1500000,NotFound,4,6,2,330,NotFound,Ponta Negra,house
Capim Macio  Natal - RN,R$ 600000,NotFound,3,4,4,300, Perto de vias de acesso / Proximo a transporte pï¿½blico / Proximo a escola ,Capim Macio,house
Capim Macio  Natal - RN,R$ 560000,NotFound,4,5,4,300,NotFound,Capim Macio,house
Lagoa Nova  Natal - RN,R$ 1700000,NotFound,4,3,NotFound,250,NotFound,Lagoa Nova,house
Capim Macio  Natal - RN,R$ 750000,NotFound,3,4,NotFound,300,NotFound,Capim Macio,house
Planalto  Natal - RN,R$ 160000,NotFound,3,2,2,160,NotFound,Planalto,house
Cidade Satelite  Natal - RN,R$ 220000,NotFound,3,2,3,100,NotFound,Pitimbu,house
Lagoa Nova  Natal - RN,R$ 1700000,NotFound,4,1,6,900, Cozinha / Interfone / Lavanderia / Area de servico ,Lagoa Nova,house
Lagoa Nova  Natal - RN,R$ 400000,NotFound,3,3,2,280,NotFound,Lagoa Nova,house
Lagoa Nova  Natal - RN,R$ 390000,NotFound,3,3,2,150,NotFound,Lagoa Nova,house
Ponta Negra  Natal - RN,R$ 500000,NotFound,3,3,5,300,NotFound,Ponta Negra,house
Alecrim  Natal - RN,R$ 450000,NotFound,2,3,1,260,NotFound,Alecrim,house
Alecrim  Natal - RN,R$ 230000,NotFound,3,2,2,163,NotFound,Alecrim,house
Neopolis  Natal - RN,R$ 500000,NotFound,4,5,4,180,NotFound,Neopolis,house
Tirol  Natal - RN,R$ 600000,NotFound,3,2,5,495, Perto de vias de acesso / Proximo a transporte pï¿½blico / Proximo a escola / Proximo a hospitais ,Tirol,house
Ponta Negra  Natal - RN,R$ 300000,NotFound,3,2,2,150,NotFound,Ponta Negra,house
Neopolis  Natal - RN,R$ 500000,NotFound,3,3,2,240,NotFound,Neopolis,house
Lagoa Nova  Natal - RN,R$ 400000,NotFound,3,1,2,207,NotFound,Lagoa Nova,house
Rua Joaquim Inï¿½cio - Tirol  Natal - RN,R$ 600000,NotFound,5,5,NotFound,420, Cozinha / Piscina / Sistema de alarme / Escritï¿½rio / Area de servico ,Tirol,house
Alecrim  Natal - RN,R$ 280000,NotFound,3,2,1,214,NotFound,Alecrim,house
Lagoa Nova  Natal - RN,R$ 400000,NotFound,NotFound,5,1,320,NotFound,Lagoa Nova,house
